Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
 1759, 13719, 1690661.891, 7558402.163,    -30854.432291,     53236.637402,        -0.579571,     32608.015730,     14596.026980,         2.234034,     12636.537463,      9633.256208,         1.311762,      5296.088168,     12404.393277,         0.426953,      3077.199732,      9799.690466,         0.314010,      4574.819028,     10200.970539,         0.448469,      -294.271108,     12128.990273,        -0.024262,    -20346.289263,     23669.131992,        -0.859613,     13292.664060,     13407.520894,         0.991433,      8713.817124,     18941.509549,         0.460038,     -6474.256838,      1098.101548,        -5.895864,     23859.015100,     19949.138513,      3909.876587,         0.468662,         0.611813,         0.112902,         0.000086
 1760, 13720, 1668312.217, 7559245.92,    -27405.895133,     53891.057641,        -0.508543,     36127.396614,     15311.449982,         2.359502,     13461.392090,      9924.849384,         1.356332,      4499.967952,     12802.502810,         0.351491,      2148.078118,      9977.351513,         0.215295,      3961.878501,     10463.812124,         0.378627,      2272.129972,     12353.379812,         0.183928,    -10338.888788,     24560.263526,        -0.420960,     12883.873630,     13165.005984,         0.978645,      1045.977529,     18488.167580,         0.056576,     -6705.468685,      1110.412028,        -6.038721,      9053.185839,     16705.507904,     -7652.322065,        -0.888212,         0.598028,         0.053939,         0.000138
 1761, 12646, 1864666.833, 7202224.154,     50171.645343,     38567.438928,         1.300881,      9681.064498,      5667.455466,         1.708185,     -9898.149978,      5531.115585,        -1.789540,    -10362.243583,      9789.564520,        -1.058499,     -8017.715324,      7654.113694,        -1.047504,      7491.339806,      8115.875174,         0.923048,     -3370.853276,     10764.880588,        -0.313134,    -12045.503535,     24568.924131,        -0.490274,     -2119.114787,      9871.894731,        -0.214661,      2966.840371,     14136.570724,         0.209870,     -4480.637716,       957.041827,        -4.681757,     18931.646100,     14132.459625,      4799.186475,         0.588694,         0.660988,         0.152925,         0.000192
 1762, 15323, 1771707.082, 7714245.219,    -51771.853403,     62793.161595,        -0.824482,     -2855.595779,     12593.356782,        -0.226754,     -9333.063712,     10688.087115,        -0.873221,      2709.771485,     16641.092973,         0.162836,     15887.799246,     13266.837763,         1.197557,     11471.201870,     11779.129844,         0.973858,     -2442.504713,     12746.960040,        -0.191615,    -19154.117264,     29988.052206,        -0.638725,     12029.844450,     18529.911901,         0.649212,     -7079.330344,     18814.747533,        -0.376265,     -4716.548367,      1627.800398,        -2.897498,     16446.522550,     14517.213882,      1929.308668,         0.254045,         0.567972,         0.264899,         0.000071
 1763, 2904, 1945415.328, 7540525.599,     14943.640367,     52262.938802,         0.285932,      4825.552369,      6965.955450,         0.692734,    -16793.372162,      9724.931910,        -1.726837,       673.146479,     11994.150555,         0.056123,      1316.911926,     10377.960361,         0.126895,      9506.883358,     10410.107930,         0.913236,      1338.105170,     11878.708422,         0.112647,    -34699.110416,     24252.559138,        -1.430740,      4650.105224,     15554.003607,         0.298965,     -6467.809684,     12304.958661,        -0.525626,     -7290.199888,      1606.347944,        -4.538369,      5259.204130,     14550.945180,     -9291.741050,        -1.107011,         0.680187,         0.102042,         0.000427
 1764, 3588, 1874911.002, 7411695.912,     13384.266403,     45271.064491,         0.295647,      3282.656573,      8501.870845,         0.386110,     -8972.699396,      9037.995307,        -0.992775,      3835.286184,     10687.940402,         0.358842,      3346.310227,      9079.525495,         0.368556,     -2783.234336,      9130.430568,        -0.304831,     -9655.050450,     11446.943294,        -0.843461,      8315.981330,     24030.667558,         0.346057,      2037.339019,     14624.547742,         0.139310,      4145.564088,      9031.916142,         0.458991,     -7353.892667,      1369.368593,        -5.370280,     24851.648990,     19980.952927,      4870.696063,         0.589038,         0.618123,         0.128512,         0.000157
 1765, 15412, 1391831.565, 7758803.025,     90051.300516,     52476.806447,         1.716021,     13242.024712,     10358.370741,         1.278389,    -40043.707337,      7302.245027,        -5.483753,     -3497.980926,     16634.502141,        -0.210285,     -6523.809749,     10954.393460,        -0.595543,     24418.947219,     12311.282695,         1.983461,    -46685.657732,     11929.053475,        -3.913610,      -812.633439,     35064.877411,        -0.023175,      9523.700828,     16700.707302,         0.570257,     -5394.494742,     12456.050214,        -0.433082,     -5312.805737,       980.300279,        -5.419570,     32108.368350,     26903.212989,      5205.155361,         0.698261,         0.583605,         0.291733,         0.000616
 1766, 12225, 1731596.42, 7270828.913,      7474.585215,     53758.091140,         0.139041,     16945.201474,      7157.977818,         2.367317,      6742.120014,      6875.543151,         0.980595,       904.982829,     12425.797484,         0.072831,       225.981095,     10717.283951,         0.021086,     14869.690925,      9522.653357,         1.561507,     -7735.018207,     10474.576004,        -0.738456,      -137.224070,     28019.536055,        -0.004897,      7793.579669,     16890.458126,         0.461419,     -5693.942972,     13692.790119,        -0.415835,     -5687.892977,      1301.280718,        -4.370996,     16034.662820,     16673.439654,      -638.776834,        -0.080890,         0.413563,         0.205171,         0.000005
 1767, 15545, 1427321.519, 8029871.935,     88046.565605,     46889.373414,         1.877751,       793.666321,     11013.985033,         0.072060,    -34306.028939,      6669.872513,        -5.143431,    -23908.723428,     14432.212645,        -1.656622,     -6385.495198,      9617.412169,        -0.663951,     -3562.253067,     10841.885321,        -0.328564,    -37855.727171,     10818.997318,        -3.499005,     64938.757314,     32903.568198,         1.973608,     29383.829114,     13677.489598,         2.148335,      6053.101651,     12361.502024,         0.489674,     -1899.733096,       750.989954,        -2.529638,      2604.720029,     11124.422740,     -8519.702711,        -1.000241,         0.327593,         0.075290,         0.000250
 1768, 14279, 1878885.517, 7249427.887,     72461.564571,     41642.357555,         1.740093,      8884.689828,      6600.630827,         1.346036,     -8974.043861,      6729.897697,        -1.333459,    -10052.477513,     10702.798135,        -0.939238,    -10708.458410,      8163.564287,        -1.311738,      4894.030045,      8777.806823,         0.557546,     -6495.926511,     12419.938004,        -0.523024,    -24624.838289,     27185.993539,        -0.905791,     -3211.569712,     10834.634901,        -0.296417,     -7607.762017,     15300.330924,        -0.497229,     -4527.138886,      1074.715619,        -4.212406,      3652.976669,      2885.036391,       767.940278,         0.093913,         0.615341,         0.147751,         0.000005
