Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
  995, 6366, 1635513.522, 7481881.484,    -28636.893777,     60447.024693,        -0.473752,     95505.600084,     17643.548821,         5.413061,     50728.656754,     10899.099221,         4.654390,     -5935.805698,     17170.029066,        -0.345707,    -23018.344579,     12129.976604,        -1.897641,    -11505.238780,     14497.280157,        -0.793614,     62537.824154,     14700.232619,         4.254206,    -24345.898833,     29170.237779,        -0.834614,     29745.431907,     23407.767007,         1.270751,     33945.597865,     21155.803419,         1.604553,     -4478.377292,      1672.600249,        -2.677494,     47334.001550,     18829.308720,     28504.692830,         4.139020,         0.589526,         0.294462,         0.007836
  996, 13469, 2040787.466, 7534777.728,    193323.700009,     65950.065477,         2.931365,     17321.341438,      8475.593859,         2.043673,     21371.105974,     13042.139376,         1.638620,    -55968.142113,     18131.391489,        -3.086809,    -36382.670810,     13784.928167,        -2.639308,     30562.667207,     13153.637810,         2.323514,    -21668.883763,     15155.626225,        -1.429758,     -9644.088624,     35860.361439,        -0.268935,    -33498.204271,     21187.499489,        -1.581036,      4861.315770,     20739.028726,         0.234404,     -6663.103405,      2847.209849,        -2.340222,     34603.183630,     31943.733938,      2659.449692,         0.366113,         0.694037,         0.215059,         0.000040
  997, 5592, 1717774.605, 6898102.024,     60293.205454,     64563.118666,         0.933865,      6181.608039,     12287.137266,         0.503096,     -3194.917779,     11451.742632,        -0.278990,     -3224.794574,     13042.936120,        -0.247245,    -12665.943471,     12955.539356,        -0.977647,      8087.598846,      9797.682166,         0.825460,     12267.063971,     12227.712732,         1.003218,    -24347.545558,     28337.635951,        -0.859195,      3955.469697,     11992.717090,         0.329823,     24400.817159,     14017.556388,         1.740733,     -8821.586956,      1724.390995,        -5.115770,     11848.670950,     11407.820089,       440.850861,         0.060231,         0.625174,         0.203064,         0.000001
  998, 3584, 1870426.194, 7400002.219,     20597.936956,     60237.275150,         0.341947,      6879.329791,      9405.225345,         0.731437,    -12667.893546,     10245.523484,        -1.236432,     -7743.004699,     16959.436584,        -0.456560,      1305.342595,     11717.640316,         0.111400,     16062.979016,     12618.331401,         1.272988,    -11842.134748,     12639.407250,        -0.936922,    -13403.083097,     37531.730211,        -0.357113,     11451.781255,     21340.161139,         0.536630,     -4732.641993,     13412.150432,        -0.352862,     -7685.040467,      2749.013549,        -2.795563,     16447.884560,     15937.513804,       510.370756,         0.065502,         0.612965,         0.096873,         0.000001
  999, 11797, 1971994.534, 7600092.481,     70573.758008,     65460.556730,         1.078111,      5162.505986,      8206.343729,         0.629087,    -10826.517117,     11586.413608,        -0.934415,      -841.602827,     18259.319806,        -0.046092,    -14250.969532,     14016.631933,        -1.016719,      2097.746323,     11513.327226,         0.182202,     11561.585469,     17010.305740,         0.679681,     -6862.794787,     35820.124934,        -0.191590,     -3370.277066,     18152.862149,        -0.185661,      6772.754300,     17142.950510,         0.395075,     -4920.789196,      2955.536343,        -1.664939,     11164.323720,     12134.682308,      -970.358588,        -0.131933,         0.451255,         0.195287,         0.000005
 1000, 14254, 1707223.256, 6900414.641,     60839.708240,     64775.924762,         0.939233,      5823.820356,     12269.665135,         0.474652,      2902.621089,     11896.643230,         0.243987,     -4316.759406,     13153.130384,        -0.328193,    -13944.394989,     13150.271710,        -1.060388,      5884.528293,     10009.772095,         0.587878,     13153.421860,     12440.559894,         1.057301,    -18432.475204,     29149.610698,        -0.632340,      3308.320383,     12158.911457,         0.272090,     25808.850287,     14122.502556,         1.827498,     -8503.099800,      1740.149481,        -4.886419,      6927.000599,      9945.440052,     -3018.439453,        -0.408201,         0.612686,         0.186609,         0.000042
 1001, 15538, 1438807.433, 8016611.178,     95697.940845,     52156.196804,         1.834834,     10300.812327,     15352.850617,         0.670938,    -25772.893261,      8545.090542,        -3.016105,    -44720.562796,     18851.788441,        -2.372219,    -20569.627895,     10573.701470,        -1.945357,      9882.475416,     11224.415516,         0.880445,      7431.354761,     15887.343329,         0.467753,     -4633.207960,     37787.116745,        -0.122613,     10292.379704,     16401.098975,         0.627542,     34973.517766,     13201.627101,         2.649182,     -3522.228831,       916.872492,        -3.841569,     15153.534910,     21689.891048,     -6536.356138,        -1.039859,         0.479888,         0.412233,         0.000831
 1002, 5839, 1668355.953, 7292052.462,     18068.538259,     49168.387863,         0.367483,       687.568360,     11772.071433,         0.058407,    -25842.312364,     10398.169543,        -2.485275,      5556.588865,     15014.269023,         0.370087,      2702.609799,      9345.227660,         0.289197,      3266.786610,     11524.840443,         0.283456,    -12411.157422,     13166.252596,        -0.942649,     13514.394454,     49994.859565,         0.270316,     31504.413733,     22257.129959,         1.415475,      5210.048492,     21856.558055,         0.238375,     -3535.528401,      3316.644556,        -1.065996,     14896.285860,     16365.120932,     -1468.835072,        -0.187193,         0.602841,         0.084100,         0.000004
 1003, 5196, 1774468.743, 7599398.368,     51607.816100,     50728.589263,         1.017332,      -435.618632,      6734.151831,        -0.064688,    -10802.123027,     10034.082378,        -1.076543,      7690.297522,     17257.339947,         0.445625,     -7833.720609,     10354.955374,        -0.756519,     12603.353574,     11773.532738,         1.070482,      -924.814905,     12371.460339,        -0.074754,      -538.682333,     26820.154839,        -0.020085,    -17300.450116,     19154.568283,        -0.903202,      5009.505268,     17550.912263,         0.285427,     -3052.042473,      2794.217654,        -1.092271,      9746.764677,     10543.876148,      -797.111471,        -0.120684,         0.494547,         0.351034,         0.000009
 1004, 8420, 2003461.207, 7461516.45,     31884.652531,     67217.386975,         0.474351,       858.030710,      9820.754578,         0.087369,      1301.707732,     11806.529922,         0.110253,     11236.116986,     15583.650093,         0.721020,      5467.677085,     13644.832519,         0.400714,     17122.213109,     14506.721968,         1.180295,    -30866.670737,     15945.857122,        -1.935717,     16051.898542,     31388.805511,         0.511389,    -14437.651924,     20973.429916,        -0.688378,    -25657.191630,     17789.205472,        -1.442290,     -9348.805696,      2047.748189,        -4.565408,     16152.839410,     18815.000118,     -2662.160708,        -0.353435,         0.610510,         0.156018,         0.000025
