Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_WHITE, se_WHITE, t_WHITE, est_HISP, se_HISP, t_HISP, est_BLWPOV, se_BLWPOV, t_BLWPOV, est_MEDINC, se_MEDINC, t_MEDINC, est_UPTOHIGH, se_UPTOHIGH, t_UPTOHIGH, est_INS, se_INS, t_INS, est_MEDICARE, se_MEDICARE, t_MEDICARE, est_MEDICAID, se_MEDICAID, t_MEDICAID, est_Male, se_Male, t_Male, est_POPDEN, se_POPDEN, t_POPDEN, y, yhat, residual, std_residual, localR2, influence, CooksD
    0, 4077, 899911.6904, 7532756.786,    -13091.437814,     13736.731817,        -0.953024,      -661.680993,      2687.640009,        -0.246194,     -1227.871939,      3733.407577,        -0.328888,     -1001.956684,      3481.499108,        -0.287795,      2771.339966,      2647.690629,         1.046701,      1275.183871,      3171.710236,         0.402049,       362.029854,      3662.596834,         0.098845,     -2053.223849,      9230.913306,        -0.222429,      1255.335004,      4807.304224,         0.261131,       833.262377,      4815.287015,         0.173045,      1930.077722,      1271.359696,         1.518121,      5485.083371,      4989.482217,       495.601154,         0.446621,         0.780427,         0.610714,         0.000715
    1, 7886, 897016.484, 7529910.617,      9849.186335,     17467.655772,         0.563853,     -1981.422736,      3257.972649,        -0.608177,       336.986088,      4525.507662,         0.074464,      -127.842169,      4030.577320,        -0.031718,       276.699297,      3286.158427,         0.084201,     -3495.520002,      3375.977950,        -1.035410,      -121.698926,      3957.900182,        -0.030748,      3302.114055,      7810.075244,         0.422802,     -1276.201005,      4532.753376,        -0.281551,     -3787.028247,      4543.950562,        -0.833422,      -131.373676,      1140.386823,        -0.115201,      6647.393236,      6084.684258,       562.708978,         0.527106,         0.598412,         0.639707,         0.001127
    2, 14461, 1681783.261, 6899862.742,    -15121.948392,     13847.993236,        -1.091996,      4168.252475,      3607.851755,         1.155328,      4651.691698,      4373.439782,         1.063623,      -524.744066,      3342.920490,        -0.156972,      2164.752369,      2889.911768,         0.749072,      3256.769084,      3258.698288,         0.999408,       348.962016,      2819.673113,         0.123760,     -4725.713900,      8906.086867,        -0.530616,      1992.359571,      4039.093865,         0.493269,     -2277.109893,      4871.838258,        -0.467403,        65.127915,      1418.482518,         0.045914,      3873.208115,      5007.636431,     -1134.428316,        -0.782374,         0.786148,         0.335326,         0.000705
    3, 5450, 920223.498, 7541904.605,     32797.661048,     28265.580612,         1.160339,      5644.305406,      5783.073336,         0.976004,     -2023.689507,      5209.091566,        -0.388492,     -1469.008146,      6351.141157,        -0.231298,     -3034.302380,      5889.513474,        -0.515204,      9894.683773,      4804.999835,         2.059247,       652.533545,      4964.806454,         0.131432,    -14235.315034,     15301.081006,        -0.930347,     -8845.132894,      3944.997618,        -2.242114,     -5201.515695,      7117.582226,        -0.730798,     -5550.044536,       480.212969,       -11.557465,     13495.103810,     14124.914373,      -629.810563,        -0.662639,         0.983590,         0.714406,         0.002509
    4, 4061, 899882.9696, 7530283.728,     -2004.862220,     14658.427894,        -0.136772,     -1623.268143,      3253.437487,        -0.498939,      1042.398561,      4169.098714,         0.250030,      -215.976195,      3646.543096,        -0.059228,       887.907497,      2941.430045,         0.301863,      -248.159367,      3130.423951,        -0.079273,      -100.670378,      3597.555861,        -0.027983,      1429.339412,      8859.514076,         0.161334,     -1543.890192,      4499.746215,        -0.343106,       887.574604,      5178.069744,         0.171410,      1008.466733,      1239.231794,         0.813784,      4469.706310,      4696.914762,      -227.208452,        -0.184734,         0.712823,         0.521770,         0.000085
    5, 7901, 892972.1968, 7533048.221,       706.373706,     15522.738610,         0.045506,     -6029.368692,      3440.635101,        -1.752400,      6153.294585,      4327.676367,         1.421847,        41.573475,      3327.561760,         0.012494,       -20.492047,      3138.439122,        -0.006529,      -157.989923,      3244.942954,        -0.048688,      2470.850816,      3041.761602,         0.812309,     -5274.401107,      7815.027126,        -0.674905,      -150.923801,      3371.777292,        -0.044761,      5056.223473,      5004.974210,         1.010240,      -853.781310,      1146.326437,        -0.744798,      1617.942331,       931.046984,       686.895347,         0.478154,         0.779752,         0.347577,         0.000278
    6, 6295, 1750179.556, 6868280.676,     -1643.559161,     15944.976278,        -0.103077,     -1535.702161,      3749.240639,        -0.409604,      7707.864334,      6638.878379,         1.161019,      -526.541803,      3728.569059,        -0.141218,      -359.150273,      2990.273438,        -0.120106,      2670.536743,      2945.349560,         0.906696,      3994.846875,      4820.586242,         0.828706,      9631.542962,     11450.296893,         0.841161,     -1811.244237,      4834.229662,        -0.374671,     -2397.618768,      5237.461357,        -0.457783,      -974.820047,       912.456827,        -1.068346,      2091.722770,      2627.178285,      -535.455515,        -0.391211,         0.625191,         0.407745,         0.000241
    7, 5422, 903351.5799, 7535557.565,     36536.258340,     17737.044108,         2.059884,     -1224.177138,      3182.241227,        -0.384690,     -2319.356096,      3488.173190,        -0.664920,     -1280.460645,      4169.687331,        -0.307088,     -3532.822009,      2848.914330,        -1.240059,     -3090.347783,      3197.387563,        -0.966523,     -2839.207707,      3558.682800,        -0.797825,      8042.908585,     10565.219542,         0.761263,       192.618176,      4979.896491,         0.038679,     -3780.224125,      4746.362033,        -0.796447,     -2143.300331,      2610.933858,        -0.820894,      4915.134802,      4986.605252,       -71.470450,        -0.058098,         0.811488,         0.521583,         0.000008
    8, 11934, 1552221.033, 7040249.688,    -53323.071730,     23753.252146,        -2.244875,       488.810938,      6998.396909,         0.069846,     21874.727775,     12522.357623,         1.746854,      -821.783636,      3858.773911,        -0.212965,      8780.441884,      3663.136197,         2.396974,      2612.706144,      3226.619376,         0.809735,     -7275.005539,      3770.848059,        -1.929276,     -3800.190344,     13157.962006,        -0.288813,     13914.110079,      3899.923520,         3.567790,      2477.320651,      6110.416370,         0.405426,     -1343.381993,      1071.102320,        -1.254205,      6109.560723,      4601.608008,      1507.952715,         1.106038,         0.847042,         0.412350,         0.001961
    9, 5095, 890075.0439, 7535597.289,     -2204.315037,     15586.051086,        -0.141429,     -1194.432600,      3525.999395,        -0.338750,      1001.345899,      4718.885191,         0.212200,       658.153047,      3275.126232,         0.200955,        48.457270,      2980.070762,         0.016260,      -197.200403,      2895.624065,        -0.068103,       333.710093,      3218.034462,         0.103700,      -733.213374,      7646.390979,        -0.095890,      -858.734906,      4365.843469,        -0.196694,      1783.585370,      4592.665398,         0.388355,       827.101014,      1358.024984,         0.609047,      1702.287341,      1497.809655,       204.477686,         0.167352,         0.537719,         0.528033,         0.000072
   10, 10433, 1729071.066, 6903412.831,    -17989.306828,     17689.181068,        -1.016967,     14700.582797,      4700.427441,         3.127499,      2564.521463,      2269.451931,         1.130018,       148.345515,      4209.572149,         0.035240,      3746.704875,      3243.934016,         1.154988,      1274.070634,      2816.114723,         0.452421,      1355.732068,      3264.754805,         0.415263,      2817.538031,      7218.380094,         0.390328,      3709.353954,      3225.381765,         1.150051,     -4878.849068,      5049.003734,        -0.966299,     -3644.397584,       577.183756,        -6.314103,      6586.355183,      5658.990023,       927.365160,         0.639591,         0.702297,         0.335371,         0.000472
   11, 7903, 898289.6866, 7533166.166,     -7951.073832,     16590.807766,        -0.479246,      -287.243772,      3348.579380,        -0.085781,     -1330.304034,      3370.271915,        -0.394717,      2040.642484,      3972.689563,         0.513668,      2469.148985,      3247.913480,         0.760226,     -1195.250005,      3143.161348,        -0.380270,       877.559865,      4376.839120,         0.200501,      1708.363775,      7586.295369,         0.225191,      1480.113202,      4791.272686,         0.308919,     -1212.573304,      4672.342625,        -0.259521,      1090.073191,      1049.463307,         1.038696,      6265.829777,      5865.067849,       400.761928,         0.307356,         0.639368,         0.462506,         0.000186
   12, 9327, 889552.3827, 7538033.649,      1702.275696,     13598.604251,         0.125180,      -265.653390,      3702.353896,        -0.071753,      -405.528886,      2764.043141,        -0.146716,     -1206.462009,      3637.756833,        -0.331650,       121.974524,      2592.977394,         0.047040,       574.824955,      2897.813455,         0.198365,     -1261.483841,      3982.311237,        -0.316772,     -1221.181936,      7902.466525,        -0.154532,       879.249386,      4744.892654,         0.185304,       501.950938,      5057.174425,         0.099255,       188.340980,      1362.406008,         0.138241,      2150.167532,      1664.664231,       485.503301,         0.322834,         0.346676,         0.284997,         0.000095
   13, 4865, 1677462.189, 6900882.357,     -7860.175943,     12739.973865,        -0.616970,      2557.484297,      2927.829123,         0.873509,      2185.102099,      3600.747083,         0.606847,      -893.709183,      2853.437691,        -0.313204,      1352.941773,      2435.462812,         0.555517,      -473.196719,      2642.668955,        -0.179060,     -3088.153634,      3188.035657,        -0.968670,     -1050.402255,      7469.206143,        -0.140631,      1608.709614,      4792.755620,         0.335654,       522.385311,      4704.457667,         0.111040,       782.357506,      1158.542058,         0.675295,      2273.655603,      1807.259666,       466.395937,         0.386205,         0.606684,         0.538941,         0.000398
   14, 10425, 1733000.576, 6901718.314,      2387.777396,     18215.077116,         0.131088,      9875.525266,      4304.928644,         2.294004,      4513.392649,      2357.053262,         1.914845,       666.886142,      4202.639436,         0.158683,      -466.404346,      3509.003955,        -0.132916,     -2720.477122,      3146.185446,        -0.864691,      1705.489288,      3407.183477,         0.500557,      3722.808471,      7855.321428,         0.473922,      1645.587710,      3473.331349,         0.473778,     -5748.614899,      5286.126012,        -1.087491,     -2450.299245,       705.932751,        -3.471009,      3403.306906,      2718.622550,       684.684356,         0.461126,         0.548191,         0.303013,         0.000211
   15, 14470, 1680981.313, 6901199.913,     -9226.812988,     13167.027149,        -0.700751,      2333.362904,      3154.285402,         0.739744,      2803.266100,      4181.122644,         0.670458,      -272.960936,      3180.239162,        -0.085830,       797.745237,      2597.470410,         0.307124,      2972.296783,      3085.485067,         0.963316,       437.289361,      3032.240353,         0.144213,     -5729.867732,      7595.265023,        -0.754400,       -51.598857,      4210.800980,        -0.012254,     -1565.170399,      4779.438887,        -0.327480,      1138.536095,      1392.000086,         0.817914,      3863.825964,      3639.014295,       224.811669,         0.171819,         0.770875,         0.458773,         0.000057
   16, 9319, 886145.7964, 7534078.978,     -4469.299560,     17136.955233,        -0.260799,      2012.991604,      2485.087312,         0.810029,       655.155694,      3157.099299,         0.207518,      1887.827225,      2943.445419,         0.641366,       853.066258,      3387.262290,         0.251845,       738.599016,      3018.765700,         0.244669,      -143.831364,      3118.059491,        -0.046128,     -3705.205512,      6901.115668,        -0.536899,      -555.969959,      3220.016045,        -0.172661,       309.833523,      3904.228251,         0.079358,      -282.398318,       880.113323,        -0.320866,       588.293548,      1039.762723,      -451.469175,        -0.294505,         0.716982,         0.257058,         0.000069
   17, 14458, 1683916.481, 6899662.619,    -31189.040604,     14415.992631,        -2.163503,      1324.377849,      5813.132868,         0.227825,      -194.877807,      3545.454078,        -0.054966,      1805.403930,      3184.507706,         0.566933,      6976.128208,      2809.929739,         2.482670,      6595.351695,      3049.295185,         2.162910,      2005.637688,      2877.516329,         0.697003,     17601.879674,      8971.912884,         1.961887,      7184.150218,      3894.006645,         1.844925,      3668.741956,      4705.943232,         0.779598,     -1864.759930,      1162.946014,        -1.603479,      5891.821066,      5151.139602,       740.681464,         0.526232,         0.789707,         0.373688,         0.000377
   18, 9377, 883320.5896, 7544521.805,    -25589.518611,     12689.406535,        -2.016605,       290.801120,      2715.533443,         0.107088,      5352.595016,      2853.570304,         1.875754,     -1679.924081,      3952.880443,        -0.424987,      5504.176460,      2678.242957,         2.055145,      8092.332538,      3432.083534,         2.357848,      3503.576047,      3731.436723,         0.938935,    -27636.386656,      9872.071165,        -2.799452,      -903.391891,      3735.021280,        -0.241871,     -2457.227440,      5926.184936,        -0.414639,       441.020592,       795.300578,         0.554533,      7802.094513,      9472.875731,     -1670.781218,        -1.244937,         0.766532,         0.430587,         0.002677
   19, 4065, 900703.9978, 7530995.402,      -668.073822,     14008.594476,        -0.047690,      -997.497268,      3153.102805,        -0.316354,     -1212.326320,      4211.139299,        -0.287886,      -493.409389,      3762.260534,        -0.131147,       333.011232,      2734.413257,         0.121785,      -812.317218,      3442.484040,        -0.235968,      -874.461173,      3703.940832,        -0.236089,      7456.253876,      9584.328963,         0.777963,      1849.118792,      4772.858345,         0.387424,       749.253765,      5632.839479,         0.133015,      1652.455853,      1329.484421,         1.242930,      3895.739335,      3761.463412,       134.275923,         0.091259,         0.744424,         0.315566,         0.000009
   20, 11997, 1549955.134, 7047670.188,     -4776.856271,     17448.222776,        -0.273773,      -437.753395,      4540.936301,        -0.096402,     -4753.264722,      7376.265480,        -0.644400,      6332.353797,      4386.174357,         1.443708,      2641.622587,      3389.922692,         0.779257,     -1609.451800,      3175.217597,        -0.506879,      -452.871187,      3229.936850,        -0.140211,      2356.891288,     12164.548062,         0.193751,       348.007357,      4206.656305,         0.082728,      3653.288448,      5515.513182,         0.662366,      -822.461546,      1237.457021,        -0.664638,      2098.878589,      2441.127656,      -342.249067,        -0.273119,         0.773256,         0.503565,         0.000173
   21, 14465, 1683140.514, 6900217.882,    -25911.963325,     14777.777976,        -1.753441,      2910.770077,      5336.615653,         0.545434,      2716.038234,      4439.236486,         0.611826,      1175.037846,      3459.558134,         0.339650,      5278.987517,      3053.507997,         1.728827,      5526.659410,      3450.746183,         1.601584,       932.489321,      2967.613368,         0.314222,      6940.579341,     10180.857086,         0.681728,      4961.239391,      4184.685928,         1.185570,       544.348138,      5207.900777,         0.104524,     -1350.733097,      1414.851362,        -0.954682,      5273.221165,      5154.145353,       119.075812,         0.090746,         0.764566,         0.455653,         0.000016
   22, 12370, 1666205.022, 6906584.363,     15497.790857,     16272.432137,         0.952395,     -1368.913690,      4787.062620,        -0.285961,      1084.034209,      3426.879336,         0.316333,      6083.484568,      3656.136812,         1.663911,      1967.899859,      3064.863202,         0.642084,      3963.690617,      2721.053142,         1.456675,     -5898.977375,      4271.616356,        -1.380971,    -12617.635897,     11324.104865,        -1.114228,     -2038.518774,      3245.181707,        -0.628168,      4989.414704,      5421.226275,         0.920348,     -6652.534542,      1041.640482,        -6.386594,      7453.674601,      7743.828394,      -290.153793,        -0.204377,         0.850154,         0.362799,         0.000054
   23, 4337, 889144.2463, 7534858.643,     -1597.533726,     19484.975419,        -0.081988,      1381.121057,      2716.158303,         0.508483,       574.207029,      4768.700112,         0.120412,       898.053978,      3030.633313,         0.296326,      -271.099611,      3813.887826,        -0.071082,      1030.065552,      3670.959403,         0.280598,      -536.390857,      3212.112218,        -0.166990,     -2676.822688,      7803.855257,        -0.343013,        -2.608754,      3708.883970,        -0.000703,       670.121992,      4535.127922,         0.147763,       479.877184,      1207.994610,         0.397251,      1208.116948,      1241.392201,       -33.275253,        -0.023364,         0.535750,         0.358739,         0.000001
   24, 4335, 889735.2645, 7533892.539,      1773.317731,     17878.190448,         0.099189,       533.403493,      2703.013518,         0.197337,      2226.686986,      5013.733665,         0.444118,       494.718280,      3035.634122,         0.162970,     -1096.380422,      3558.926861,        -0.308065,       461.372899,      3326.623248,         0.138691,      -513.921602,      3155.964267,        -0.162841,     -1158.705256,      8211.484662,        -0.141108,       513.647095,      3736.438020,         0.137470,       560.302600,      4541.196173,         0.123382,       388.776487,      1220.975377,         0.318415,      2279.520487,      1873.138139,       406.382348,         0.301696,         0.533608,         0.426393,         0.000155
   25, 5094, 889016.5386, 7535412.265,     -4276.760133,     18754.669046,        -0.228037,      1346.200039,      2722.055895,         0.494553,       198.200416,      4283.541176,         0.046270,       882.119136,      3058.483789,         0.288417,       388.618064,      3571.801530,         0.108802,       966.801036,      3646.280832,         0.265147,      -629.778520,      3240.112451,        -0.194369,     -2497.572939,      7793.128456,        -0.320484,      -117.398595,      3856.358791,        -0.030443,      1102.018229,      4380.818487,         0.251555,       527.834695,      1261.744628,         0.418337,       860.298755,      1238.889764,      -378.591009,        -0.237907,         0.505794,         0.199411,         0.000032
   26, 4517, 1709860.803, 6895632.741,     59136.612203,     15833.969375,         3.734794,     -5772.384413,      3606.393965,        -1.600597,      3608.109728,      2773.927767,         1.300722,    -11584.650688,      4094.857917,        -2.829073,     -8529.399045,      3175.182621,        -2.686270,      3532.850809,      2682.909222,         1.316798,       487.702563,      3960.816685,         0.123132,     13337.746310,      9803.984225,         1.360441,      5628.856262,      4214.953506,         1.335449,     -6614.858657,      5913.084389,        -1.118682,     -4083.512325,       614.355066,        -6.646828,      7243.788328,      7405.068356,      -161.280028,        -0.118746,         0.785205,         0.416813,         0.000023
   27, 935, 880390.9625, 7540933.905,    -27923.264413,     13331.905244,        -2.094469,       114.988624,      2748.773907,         0.041833,       389.837248,      2834.821920,         0.137517,      -728.950411,      4089.146168,        -0.178265,      6018.840550,      2899.489291,         2.075828,     10570.405291,      3185.485026,         3.318303,      6714.979185,      3529.548309,         1.902504,    -30267.419574,      9307.056101,        -3.252094,      -462.708525,      3575.708027,        -0.129403,      -214.474253,      5646.945092,        -0.037981,       242.564129,       912.643641,         0.265782,      7988.236662,      8279.790100,      -291.553438,        -0.206961,         0.767119,         0.372601,         0.000058
   28, 6315, 1750843.252, 6869633.35,      -307.674810,     15296.141006,        -0.020115,     -1037.180538,      3615.153292,        -0.286898,      6809.253226,      6314.986212,         1.078269,      -521.863236,      3553.154111,        -0.146873,      -413.790780,      2894.312686,        -0.142967,      1478.547813,      2700.038253,         0.547603,      3117.613672,      4328.936976,         0.720180,      8719.585168,     10672.404348,         0.817022,     -1507.308372,      4595.382071,        -0.328005,     -1936.340497,      5041.316727,        -0.384094,      -857.745555,       892.399625,        -0.961168,      1254.408137,      3058.073478,     -1803.665341,        -1.200337,         0.621340,         0.286180,         0.001320
   29, 11961, 1549809.901, 7044316.914,      6101.749332,     18787.016273,         0.324785,      -111.462076,      5731.948493,        -0.019446,      1179.577408,     11607.082649,         0.101626,      1697.740650,      3865.356108,         0.439220,       771.490195,      3020.442479,         0.255423,       526.531360,      3069.663914,         0.171527,     -1657.409585,      3614.842205,        -0.458501,     -2314.134361,     10707.095109,        -0.216131,      1041.997901,      4479.752469,         0.232602,      1177.611665,      6239.014239,         0.188750,     -2481.382814,      1506.882027,        -1.646700,      2666.473452,      3164.977969,      -498.504517,        -0.364174,         0.662136,         0.407616,         0.000208
   30, 6334, 1752496.796, 6871101.786,    -12359.812699,     18474.287543,        -0.669028,      1591.748306,      3829.571458,         0.415647,      7485.037769,      7408.371405,         1.010349,       392.263027,      3735.194325,         0.105018,      2434.660249,      3189.159590,         0.763418,       315.586205,      2726.428190,         0.115751,      -460.221815,      4238.399888,        -0.108584,      -832.947326,     10550.761509,        -0.078947,       -35.113369,      4821.454139,        -0.007283,     -3325.866714,      5460.290485,        -0.609101,      -705.240594,      1167.283453,        -0.604173,      2796.901420,      2540.924758,       255.976662,         0.187942,         0.750671,         0.413545,         0.000057
   31, 6327, 1755536.512, 6870412.497,     -3548.853765,     16618.198032,        -0.213552,      2071.937325,      4529.762579,         0.457405,     -5173.553551,      7868.613769,        -0.657492,      -211.612052,      3415.466173,        -0.061957,      3892.669738,      3173.819689,         1.226494,      2385.065378,      3557.338358,         0.670463,     -4330.887654,      4757.641580,        -0.910301,    -22713.195210,     10531.518662,        -2.156688,       868.981204,      4393.538937,         0.197786,     -2496.956124,      5939.488825,        -0.420399,      -531.060447,      1046.611833,        -0.507409,      5731.000766,      6137.751660,      -406.750894,        -0.335904,         0.783877,         0.536436,         0.000298
   32, 9310, 887761.1858, 7532432.086,     -4514.517935,     19453.135660,        -0.232071,      1539.501612,      2678.989650,         0.574658,      -236.980330,      3535.626071,        -0.067026,      1708.338405,      3041.760825,         0.561628,       544.908994,      3802.648105,         0.143297,      1838.585721,      3697.993576,         0.497185,      -145.560996,      3125.459068,        -0.046573,     -2887.885440,      7396.690676,        -0.390429,      -293.575193,      3424.779443,        -0.085721,       641.853323,      4230.016604,         0.151738,       194.305668,      1089.081429,         0.178412,      2826.557315,      1858.053844,       968.503471,         0.633696,         0.688972,         0.261546,         0.000325
   33, 4514, 1702483.017, 6894808.04,     17667.442976,     13372.043311,         1.321222,     -4790.439676,      3146.860653,        -1.522292,      1021.990413,      2445.107868,         0.417974,     -3309.393609,      3273.668765,        -1.010913,      -798.193896,      2592.111955,        -0.307932,      4401.706416,      2563.743141,         1.716906,      -233.743701,      3397.603076,        -0.068797,      2905.131401,     10592.829738,         0.274255,      4432.826376,      3559.733487,         1.245269,     -2899.058844,      5582.416310,        -0.519320,     -2802.587113,       563.657312,        -4.972147,       332.145226,      3384.196146,     -3052.050920,        -2.062814,         0.651818,         0.307936,         0.004325
   34, 9451, 878271.4918, 7553198.529,     37821.015070,     17516.250125,         2.159196,      3492.001594,      3596.924224,         0.970830,       547.058744,      3297.152198,         0.165919,     -6992.059197,      5266.041164,        -1.327764,     -5398.969607,      3525.244108,        -1.531517,     10122.090031,      3784.509344,         2.674611,      -638.756677,      5192.637475,        -0.123012,     -4449.982305,     11271.241453,        -0.394809,      4475.056047,      5487.851395,         0.815448,     10515.381245,      5369.501722,         1.958353,     -3168.881377,       562.110782,        -5.637468,     17394.359130,     16189.092580,      1205.266550,         0.883134,         0.873470,         0.411162,         0.001244
   35, 4846, 1676996.013, 6889785.905,       874.266244,     21108.969921,         0.041417,      8236.304152,      5588.512504,         1.473792,      6386.880289,      4919.180943,         1.298363,     -7428.026795,      4969.536401,        -1.494712,       292.575286,      4261.674687,         0.068653,      7117.325226,      3521.413531,         2.021156,       560.141175,      5014.775543,         0.111698,    -15404.881772,     14255.744731,        -1.080609,     12458.424095,      5894.788686,         2.113464,    -19872.606984,      7495.262324,        -2.651356,     -1770.098323,       769.425066,        -2.300547,      8851.083674,      8939.366455,       -88.282781,        -0.081439,         0.867725,         0.628488,         0.000026
   36, 9311, 887340.2889, 7532720.444,     -5240.822325,     18229.002559,        -0.287499,      1828.707436,      2595.483919,         0.704573,      -186.613901,      3323.768557,        -0.056145,      1890.395134,      2970.756518,         0.636335,       677.303126,      3570.063271,         0.189717,      1564.532935,      3409.397601,         0.458888,       -92.105192,      3067.926729,        -0.030022,     -3331.004505,      7071.118365,        -0.471072,      -484.662584,      3308.697815,        -0.146481,       818.291751,      4158.256172,         0.196787,       176.485751,      1068.133846,         0.165228,      2344.442563,      2294.944399,        49.498164,         0.035181,         0.693545,         0.374179,         0.000002
   37, 9305, 887932.4091, 7534627.458,     -6148.141352,     17474.570130,        -0.351834,      2002.863766,      2528.216657,         0.792204,      -504.325174,      3138.309241,        -0.160700,      1887.966024,      2841.423145,         0.664444,       833.928635,      3389.349731,         0.246044,      1679.570513,      3189.287131,         0.526629,      -183.379689,      2872.709227,        -0.063835,     -3745.249350,      6751.969562,        -0.554690,      -673.465962,      3169.404814,        -0.212490,      1101.518147,      3951.482091,         0.278761,       254.935288,      1025.906533,         0.248498,       789.852281,       944.302214,      -154.449933,        -0.100975,         0.640538,         0.260342,         0.000008
   38, 12341, 1668510.791, 6901748.988,     -1962.246465,     16123.687921,        -0.121700,       888.202196,      5311.121365,         0.167234,      2308.087220,      3344.819628,         0.690048,        96.663961,      4177.868173,         0.023137,      1427.328963,      2926.979824,         0.487646,      2313.892245,      2892.360691,         0.800001,       304.866691,      3914.199429,         0.077887,     -8903.637721,     12604.958975,        -0.706360,     -1836.686704,      3559.009775,        -0.516067,       259.286999,      5993.753769,         0.043260,     -1513.138247,      1104.048670,        -1.370536,      2176.039290,      3323.583299,     -1147.544009,        -1.216501,         0.485567,         0.718683,         0.008637
   39, 5423, 902910.71, 7535609.268,     34645.203328,     17485.901300,         1.981322,     -1823.739090,      3176.120479,        -0.574203,     -1388.778660,      3533.336805,        -0.393050,      -284.838999,      4084.954836,        -0.069729,     -3292.461504,      2823.132422,        -1.166244,     -2696.204524,      3161.445830,        -0.852839,     -2675.305774,      3617.041991,        -0.739639,      6122.747018,     10436.170362,         0.586685,     -1168.831425,      4958.421294,        -0.235727,     -3571.360952,      4721.020943,        -0.756481,     -2001.184124,      2582.572993,        -0.774880,      5355.301755,      4850.335382,       504.966373,         0.360135,         0.792465,         0.378450,         0.000180
   40, 6303, 1752036.857, 6868802.667,    -12265.226184,     16414.349509,        -0.747226,       -27.209259,      3994.940849,        -0.006811,     10031.498636,      7105.711407,         1.411751,      -166.602976,      3801.703814,        -0.043823,      1553.496009,      3049.235330,         0.509471,      2654.175248,      3100.145571,         0.856145,      2014.261746,      5091.237993,         0.395633,      2904.064505,     11335.982594,         0.256181,      -788.173238,      5049.907301,        -0.156077,     -2903.824660,      5141.612459,        -0.564769,      -811.582735,       910.481731,        -0.891377,      2708.578873,      2910.723675,      -202.144802,        -0.134845,         0.724718,         0.289546,         0.000017
   41, 7931, 899844.5794, 7536358.366,      1905.678432,     16709.214601,         0.114050,      -773.491182,      3197.286179,        -0.241921,       -13.651427,      3682.551916,        -0.003707,      3865.596351,      3857.091642,         1.002205,      1184.023266,      3195.961699,         0.370475,        51.350439,      2785.139982,         0.018437,      -436.148993,      3823.288681,        -0.114077,      3759.204985,      9015.880598,         0.416954,     -1152.270736,      5069.787205,        -0.227282,     -2534.119534,      4683.140171,        -0.541115,       115.285144,      1727.742667,         0.066726,      7923.298279,      6685.679696,      1237.618583,         0.797640,         0.524600,         0.238899,         0.000456
   42, 9299, 888076.0747, 7532626.777,     -3789.916251,     20017.818783,        -0.189327,      1413.149575,      2712.361402,         0.521003,      -254.745306,      3653.462442,        -0.069727,      1592.943294,      3055.348820,         0.521362,       402.805758,      3915.962221,         0.102863,      1955.068261,      3820.653420,         0.511710,      -189.880016,      3130.851134,        -0.060648,     -2789.332265,      7499.760628,        -0.371923,      -221.069797,      3472.197507,        -0.063669,       529.035233,      4232.317305,         0.124999,       201.343212,      1090.639668,         0.184610,      2793.190754,      2157.187310,       636.003444,         0.414109,         0.681079,         0.254287,         0.000134
   43, 11957, 1548050.351, 7044107.083,     -1459.275953,     19006.921200,        -0.076776,      -176.919343,      4772.758400,        -0.037069,      2606.212637,     11961.372971,         0.217886,      2992.619189,      3823.848258,         0.782620,      2579.035858,      3087.032108,         0.835442,      1517.354470,      3102.666460,         0.489049,     -1197.289631,      3694.088586,        -0.324110,     -5345.260949,     10395.393144,        -0.514195,       952.650640,      4349.904890,         0.219005,       405.073178,      5734.512727,         0.070638,     -3161.653605,      1478.066684,        -2.139047,      4155.745280,      3611.402863,       544.342417,         0.343412,         0.639685,         0.205679,         0.000070
   44, 7921, 893260.7863, 7535458.877,      7767.645808,     13906.903612,         0.558546,     -1685.975537,      4085.891479,        -0.412633,      -997.623176,      3460.713451,        -0.288271,     -2092.936583,      3197.184862,        -0.654619,     -1495.274749,      2836.952021,        -0.527071,      -125.523474,      2744.767778,        -0.045732,      2620.923262,      2928.838271,         0.894868,     -1796.767443,      7542.254722,        -0.238227,      -453.561369,      3220.975293,        -0.140815,      1656.861012,      4695.019664,         0.352898,       415.469759,      1227.666860,         0.338422,      1499.633073,      1622.733834,      -123.100761,        -0.115789,         0.710935,         0.642667,         0.000055
   45, 5168, 1552802.46, 7044774.302,     11313.189948,     21397.940006,         0.528705,     -3967.816978,      6016.860526,        -0.659450,      1950.340611,     10185.027135,         0.191491,      2459.749680,      4517.833699,         0.544453,     -1011.288524,      3581.750219,        -0.282345,        14.873560,      2958.794818,         0.005027,       329.773956,      3491.596418,         0.094448,     -4051.060782,     13167.521347,        -0.307656,     -2113.817293,      4676.374351,        -0.452021,      4530.993152,      6644.968313,         0.681868,     -1520.820442,      1336.204458,        -1.138164,      1870.562556,      2317.980602,      -447.418046,        -0.453485,         0.794130,         0.692260,         0.001057
